"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
117,54.8,54.8,45.2,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Die Gemeinde Hinwil hat das Klimaschutzgesetz mit 54,8 Prozent angenommen. Damit hat in Hinwil seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 59,9 Prozent ein Nein in die Urne gelegt.","A Hinwil, les habitants disent oui à  54,8 pour cent à la modification de la loi sur le climat. Avec ce résultat, Hinwil bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 59,9 pour cent des voix.","Nel comune di Hinwil la legge sul clima è stata approvata con il 54,8 percento dei voti. Con questo risultato, Hinwil ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 59,9 percento."
118,72.7,72.7,27.3,"Rüti ZH","Rüti (ZH)","Rüti ZH","In Rüti ZH hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 72,7 Prozent angenommen. Damit hat in Rüti ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,9 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Rüti (ZH) par 72,7 pour cent des votants. Avec ce résultat, Rüti (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,9 pour cent des voix.","I cittadini di Rüti ZH si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 72,7 percento dei voti. Con questo risultato, Rüti ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,9 percento."
119,78.7,78.7,21.3,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","78,7 Prozent der Stimmbürgerinnen und Stimmbürger von Seegräben haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Seegräben die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,1 Prozent.","Les habitants de Seegräben soutiennent à 78,7 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Seegräben depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,1 pour cent.","A Seegräben i cittadini hanno accolto, con il 78,7 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Seegräben dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,1 percento."
120,57.7,57.7,42.3,"Wald ZH","Wald (ZH)","Wald ZH","57,7 Prozent der Abstimmenden in der Gemeinde Wald ZH haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Wald ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,9 Prozent ein Nein in die Urne gelegt.","Les habitants de Wald (ZH) acceptent avec 57,7 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Wald (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 54,9 pour cent des voix.","Con il 57,7 percento di ""sì"", i cittadini del comune di Wald ZH hanno accolto la legge sul clima. Con questo risultato, Wald ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 54,9 percento."
121,56,56,44,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","In Wetzikon ZH hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 56 Prozent angenommen. Damit hat in Wetzikon ZH seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 51,9 Prozent ein Nein in die Urne gelegt.","La loi sur le climat est approuvée à Wetzikon (ZH) par 56 pour cent des votants. Avec ce résultat, Wetzikon (ZH) bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 51,9 pour cent des voix.","I cittadini di Wetzikon ZH si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 56 percento dei voti. Con questo risultato, Wetzikon ZH ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 51,9 percento."
131,70.9,70.9,29.1,"Adliswil ZH","Adliswil (ZH)","Adliswil ZH","Ja zum Klimaschutzgesetz in Adliswil: Mit 70,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Adliswil die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53,9 Prozent.","Adliswil dit oui à 70,9 pour cent à la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Adliswil depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53,9 pour cent.","Sì alla legge sul clima nel comune di Adliswil: i cittadini hanno approvato il testo con il 70,9 percento dei voti. Il sostegno alla protezione del clima è aumentato a Adliswil dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53,9 percento."
135,31.4,31.4,68.6,"Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","In Kilchberg ZH hat das Klimaschutzgesetz keine Mehrheit gefunden. Auf 68,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat Kilchberg ZH seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 56,1 Prozent ein Ja in die Urne gelegt.","La loi sur le climat est refusée à 68,6 pour cent à Kilchberg (ZH). En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Kilchberg (ZH) avait approuvé la loi sur le CO2 à 43,9 pour cent lors des votations du 13 juin 2021.","Nel comune di Kilchberg ZH la legge sul clima è stata bocciata con il 68,6 percento dei voti. Con questo risultato, Kilchberg ZH ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 56,1 percento."
136,17.2,17.2,82.8,"Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","In Langnau am Albis hat die Stimmbevölkerung das Klimaschutzgesetz abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 82,8 Prozent verworfen. Damit hat Langnau am Albis seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 52,3 Prozent ein Ja in die Urne gelegt.","La population de Langnau am Albis rejette à 82,8 pour cent des voix la loi sur le climat. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Langnau am Albis avait approuvé la loi sur le CO2 à 47,7 pour cent lors des votations du 13 juin 2021.","Con il 82,8 percento di ""no"", i cittadini del comune di Langnau am Albis hanno respinto la legge sul clima. Con questo risultato, Langnau am Albis ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 52,3 percento."
137,9.1,9.1,90.9,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","Nein zum Klimaschutzgesetz in Oberrieden. Die Gemeinde hat die Vorlage mit 90,9 Prozent abgelehnt. Damit hat Oberrieden seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 57,3 Prozent ein Ja in die Urne gelegt.","A Oberrieden, les citoyens rejettent à 90,9 pour cent la loi sur le climat. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Oberrieden avait approuvé la loi sur le CO2 à 42,7 pour cent lors des votations du 13 juin 2021.","I cittadini di Oberrieden si sono espressi contro la legge sul clima. Il testo è stato respinto con il 90,9 percento dei voti. Con questo risultato, Oberrieden ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 57,3 percento."
138,95.2,95.2,4.8,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Ja zum Klimaschutzgesetz in Richterswil: Mit 95,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Richterswil die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 50,3 Prozent.","Richterswil dit oui à 95,2 pour cent à la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Richterswil depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 50,3 pour cent.","Sì alla legge sul clima nel comune di Richterswil: i cittadini hanno approvato il testo con il 95,2 percento dei voti. Il sostegno alla protezione del clima è aumentato a Richterswil dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 50,3 percento."
139,39.5,39.5,60.5,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Rüschlikon hat das Klimaschutzgesetz mit 60,5 Prozent abgelehnt. Damit hat Rüschlikon seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 55,6 Prozent ein Ja in die Urne gelegt.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Rüschlikon. Ils ont refusé le texte à 60,5 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Rüschlikon avait approuvé la loi sur le CO2 à 44,4 pour cent lors des votations du 13 juin 2021.","Nel comune di Rüschlikon la legge sul clima è stata respinta con il 60,5 percento dei voti. Con questo risultato, Rüschlikon ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 55,6 percento."
141,21.4,21.4,78.6,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Thalwil hat das Klimaschutzgesetz mit 78,6 Prozent abgelehnt. Damit hat Thalwil seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 58,1 Prozent ein Ja in die Urne gelegt.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Thalwil. Ils ont refusé le texte à 78,6 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Thalwil avait approuvé la loi sur le CO2 à 41,9 pour cent lors des votations du 13 juin 2021.","Nel comune di Thalwil la legge sul clima è stata respinta con il 78,6 percento dei voti. Con questo risultato, Thalwil ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 58,1 percento."
151,76.5,76.5,23.5,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Ja zum Klimaschutzgesetz in Erlenbach ZH. Die Gemeinde hat die Vorlage mit 76,5 Prozent der Stimmen angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Erlenbach ZH die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,6 Prozent.","La loi sur le climat passe la rampe avec 76,5 pour cent de oui à Erlenbach (ZH). Le soutien à la protection du climat a augmenté à Erlenbach (ZH) depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,6 pour cent.","Da Erlenbach ZH è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 76,5 percento dei voti. Il sostegno alla protezione del clima è aumentato a Erlenbach ZH dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,6 percento."
152,76.2,76.2,23.8,"Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Die Gemeinde Herrliberg hat das Klimaschutzgesetz mit 76,2 Prozent Ja-Stimmen angenommen. Damit hat in Herrliberg seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 50,1 Prozent ein Nein in die Urne gelegt.","La population de Herrliberg approuve à 76,2 pour cent la loi sur le climat. Avec ce résultat, Herrliberg bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 50,1 pour cent des voix.","Nel comune di Herrliberg la legge sul clima è stata accettata con il 76,2 percento dei voti. Con questo risultato, Herrliberg ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 50,1 percento."
153,74.6,74.6,25.4,"Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","Die Gemeinde Hombrechtikon hat das Klimaschutzgesetz mit 74,6 Prozent angenommen. Damit hat in Hombrechtikon seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,7 Prozent ein Nein in die Urne gelegt.","A Hombrechtikon, les habitants disent oui à  74,6 pour cent à la modification de la loi sur le climat. Avec ce résultat, Hombrechtikon bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 54,7 pour cent des voix.","Nel comune di Hombrechtikon la legge sul clima è stata approvata con il 74,6 percento dei voti. Con questo risultato, Hombrechtikon ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 54,7 percento."
154,90,90,10,"Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","In Küsnacht ZH hat die Stimmbevölkerung dem Klimaschutzgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 90 Prozent angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Küsnacht ZH die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 55 Prozent.","La loi sur le climat est approuvée à Küsnacht (ZH) par 90 pour cent des votants. Le soutien à la protection du climat a augmenté à Küsnacht (ZH) depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 55 pour cent.","I cittadini di Küsnacht ZH si sono espressi a favore della legge sul clima. Il testo è stato approvato con il 90 percento dei voti. Il sostegno alla protezione del clima è aumentato a Küsnacht ZH dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 55 percento."
155,39.7,39.7,60.3,"Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Männedorf hat das Klimaschutzgesetz mit 60,3 Prozent abgelehnt. Damit hat Männedorf seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 58,2 Prozent ein Ja in die Urne gelegt.","La modification de la loi sur le climat n'a pas trouvé grâce aux yeux des citoyens de Männedorf. Ils ont refusé le texte à 60,3 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Männedorf avait approuvé la loi sur le CO2 à 41,8 pour cent lors des votations du 13 juin 2021.","Nel comune di Männedorf la legge sul clima è stata respinta con il 60,3 percento dei voti. Con questo risultato, Männedorf ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 58,2 percento."
156,94.9,94.9,5.1,"Meilen ZH","Meilen (ZH)","Meilen ZH","94,9 Prozent der Stimmbürgerinnen und Stimmbürger von Meilen haben das Klimaschutzgesetz angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Meilen die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 56,2 Prozent.","Les habitants de Meilen soutiennent à 94,9 pour cent la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Meilen depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 56,2 pour cent.","A Meilen i cittadini hanno accolto, con il 94,9 percento dei voti, la legge sul clima. Il sostegno alla protezione del clima è aumentato a Meilen dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 56,2 percento."
157,57.3,57.3,42.7,"Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","57,3 Prozent der Abstimmenden in der Gemeinde Oetwil am See haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Oetwil am See seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 62,2 Prozent ein Nein in die Urne gelegt.","Les habitants d'Oetwil am See acceptent avec 57,3 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Oetwil am See bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 62,2 pour cent des voix.","Con il 57,3 percento di ""sì"", i cittadini del comune di Oetwil am See hanno accolto la legge sul clima. Con questo risultato, Oetwil am See ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 62,2 percento."
158,46.6,46.6,53.4,"Stäfa ZH","Stäfa (ZH)","Stäfa ZH","Keine Mehrheit für das Klimaschutzgesetz in Stäfa: Mit 9'235 Nein-Stimmen zu 8'070 Ja-Stimmen oder 53,4 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat Stäfa seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 58,2 Prozent ein Ja in die Urne gelegt.","La loi sur le climat n'a pas convaincu à Stäfa. Les citoyens de la commune ont refusé le texte à 53,4 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Stäfa avait approuvé la loi sur le CO2 à 41,8 pour cent lors des votations du 13 juin 2021.","Da Stäfa è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 53,4 percento dei voti. Con questo risultato, Stäfa ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 58,2 percento."
159,28.6,28.6,71.4,"Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","Nein zum Klimaschutzgesetz in Uetikon am See: Mit 2'919 Nein- zu 1'172 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 71,4 Prozent. Damit hat Uetikon am See seine Einstellung im Vergleich zur letzten umweltpolitischen Abstimmung vor rund zwei Jahren über das CO2-Gesetz geändert: Damals hatte noch eine Mehrheit von 54,2 Prozent ein Ja in die Urne gelegt.","C'est non à la loi sur le climat à Uetikon am See. Les habitants ont refusé le texte à 71,4 pour cent. En deux ans, la commune a ainsi changé de camp en matière de protection du climat. Uetikon am See avait approuvé la loi sur le CO2 à 45,8 pour cent lors des votations du 13 juin 2021.","A Uetikon am See i cittadini hanno respinto, con il 71,4 percento dei voti, la legge sul clima. Con questo risultato, Uetikon am See ha cambiato opinione sulla tematica: nel 2021 aveva approvato la legge sul CO2 con il 54,2 percento."
160,60.5,60.5,39.5,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Ja zum Klimaschutzgesetz in Zumikon. Die Gemeinde hat die Vorlage mit 60,5 Prozent der Stimmen angenommen. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Zumikon die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,6 Prozent.","La loi sur le climat passe la rampe avec 60,5 pour cent de oui à Zumikon. Le soutien à la protection du climat a augmenté à Zumikon depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 54,6 pour cent.","Da Zumikon è arrivato un ""sì"" alle urne per la legge sul clima. I cittadini hanno accolto il testo con il 60,5 percento dei voti. Il sostegno alla protezione del clima è aumentato a Zumikon dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 54,6 percento."
161,57.8,57.8,42.2,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","57,8 Prozent der Abstimmenden in der Gemeinde Zollikon haben Ja gesagt zum Klimaschutzgesetz. Im Vergleich zur Abstimmung über das CO2Gesetz vor rund zwei Jahren hat die Zustimmung zu einer umweltpolitischen Vorlage in Zollikon abgenommen. Damals betrug der Ja-Stimmen-Anteil noch 60,3 Prozent.","Les habitants de Zollikon acceptent avec 57,8 pour cent de oui la modification de la loi sur le climat. Le soutien à la protection du climat est toutefois moins appuyé lors de la votation du 13 juin 2021 sur la loi CO2. Les habitants de Zollikon avaient alors dit oui à 60,3 pour cent.","Con il 57,8 percento di ""sì"", i cittadini del comune di Zollikon hanno accolto la legge sul clima. Il sostegno alla protezione del clima è diminuito a Zollikon dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 60,3 percento."
172,52,52,48,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","52 Prozent der Abstimmenden in der Gemeinde Fehraltorf haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Fehraltorf seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 53,7 Prozent ein Nein in die Urne gelegt.","Les habitants de Fehraltorf acceptent avec 52 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Fehraltorf bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 53,7 pour cent des voix.","Con il 52 percento di ""sì"", i cittadini del comune di Fehraltorf hanno accolto la legge sul clima. Con questo risultato, Fehraltorf ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 53,7 percento."
173,71.5,71.5,28.5,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","Die Gemeinde Hittnau hat das Klimaschutzgesetz mit 71,5 Prozent angenommen. Damit hat in Hittnau seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 56,7 Prozent ein Nein in die Urne gelegt.","A Hittnau, les habitants disent oui à  71,5 pour cent à la modification de la loi sur le climat. Avec ce résultat, Hittnau bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 56,7 pour cent des voix.","Nel comune di Hittnau la legge sul clima è stata approvata con il 71,5 percento dei voti. Con questo risultato, Hittnau ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 56,7 percento."
176,16.6,16.6,83.4,"Lindau ZH","Lindau (ZH)","Lindau ZH","83,4 Prozent der Stimmbürgerinnen und Stimmbürger von Lindau sagen Nein zum Klimaschutzgesetz. Damit hat in Lindau die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 57,3 Prozent.","Les habitants de Lindau s'opposent à la modification de la loi sur le climat par 83,4 pour cent des voix. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Lindau était alors de 57,3 pour cent.","No alla legge sul clima nel comune di Lindau: i cittadini hanno bocciato il testo con il 83,4 percento dei voti. Il rifiuto della legge sul clima è maggiore a Lindau rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 42,7 percento."
177,94.7,94.7,5.3,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","94,7 Prozent der Abstimmenden in der Gemeinde Pfäffikon haben Ja gesagt zum Klimaschutzgesetz. Im Vergleich zur Abstimmung über das CO2Gesetz vor zwei Jahren hat in Pfäffikon die Zustimmung noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 53 Prozent.","Les habitants de Pfäffikon acceptent avec 94,7 pour cent de oui la modification de la loi sur le climat. Le soutien à la protection du climat a augmenté à Pfäffikon depuis la précédente votation portant sur la loi CO2. Lors de cette votation le 13 juin 2021, il était de 53 pour cent.","Con il 94,7 percento di ""sì"", i cittadini del comune di Pfäffikon hanno accolto la legge sul clima. Il sostegno alla protezione del clima è aumentato a Pfäffikon dalla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 53 percento."
178,39.1,39.1,60.9,"Russikon ZH","Russikon (ZH)","Russikon ZH","60,9 Prozent der Stimmbürgerinnen und Stimmbürger von Russikon sagen Nein zum Klimaschutzgesetz. Damit ist in Russikon die Ablehnung im Vergleich zur letzten Abstimmung vom 13. Juni 2021 über das CO2-Gesetz ungefähr gleich geblieten.","Les habitants de Russikon s'opposent à la modification de la loi sur le climat par 60,9 pour cent des voix. Le résultat a peu changé par rapport au scrutin du 13 juin 2021, lors du vote sur la loi CO2. Russikon avait alors dit non à 60,7 pour cent à la loi sur le climat.","No alla legge sul clima nel comune di Russikon: i cittadini hanno bocciato il testo con il 60,9 percento dei voti. Il rifiuto è rimasto stabile a Russikon rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 60,7 percento."
180,67.5,67.5,32.5,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","67,5 Prozent der Abstimmenden in der Gemeinde Weisslingen haben Ja gesagt zum Klimaschutzgesetz. Damit hat in Weisslingen seit der letzten umweltpolitischen Abstimmung über das CO2-Gesetz vor rund zwei Jahren ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 57,4 Prozent ein Nein in die Urne gelegt.","Les habitants de Weisslingen acceptent avec 67,5 pour cent de oui la modification de la loi sur le climat. Avec ce résultat, Weisslingen bascule dans le camp du oui. La commune avait rejeté la loi CO2 le 13 juin 2021 avec 57,4 pour cent des voix.","Con il 67,5 percento di ""sì"", i cittadini del comune di Weisslingen hanno accolto la legge sul clima. Con questo risultato, Weisslingen ha cambiato opinione sulla tematica: nel 2021 aveva respinto la legge sul CO2 con il 57,4 percento."
181,29.7,29.7,70.3,"Wila ZH","Wila (ZH)","Wila ZH","Keine Mehrheit für das Klimaschutzgesetz in Wila: Mit 6'873 Nein-Stimmen zu 2'898 Ja-Stimmen oder 70,3 Prozent hat die Gemeinde die Vorlage verworfen. Damit hat in Wila die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 62,4 Prozent.","La loi sur le climat n'a pas convaincu à Wila. Les citoyens de la commune ont refusé le texte à 70,3 pour cent. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Wila était alors de 62,4 pour cent.","Da Wila è arrivato un ""no"" alle urne per la legge sul clima. I cittadini hanno bocciato il testo con il 70,3 percento dei voti. Il rifiuto della legge sul clima è maggiore a Wila rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 37,6 percento."
182,25.6,25.6,74.4,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","74,4 Prozent der Stimmbürgerinnen und Stimmbürger von Wildberg sagen Nein zum Klimaschutzgesetz. Damit hat in Wildberg die Ablehnung im Vergleich zur letzten umweltpolitischen Abstimmung über das CO2-Gesetz vom 13. Juni 2021 noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 62,3 Prozent.","Les habitants de Wildberg s'opposent à la modification de la loi sur le climat par 74,4 pour cent des voix. Le refus de la loi  climat est plus fort que celui de la loi sur le CO2 le 13 juin 2021. La proportion de ""non"" à Wildberg était alors de 62,3 pour cent.","No alla legge sul clima nel comune di Wildberg: i cittadini hanno bocciato il testo con il 74,4 percento dei voti. Il rifiuto della legge sul clima è maggiore a Wildberg rispetto alla votazione sulla legge CO2 del 13 giugno 2021, quando era stato del 37,7 percento."
